"species","colour","cluster","cluster_int","cluster_name"
"Colaconema.daviesii","#00AD7F","H",8,"Zone4_H"
"Peyssonnelia.dubyi","#00AD7F","H",8,"Zone4_H"
"Gammarus.tigrinus","#00AD7F","H",8,"Zone4_H"
"Gattyana.cirrhosa","#00AD7F","H",8,"Zone4_H"
"Derbesia.marina","#00AD7F","H",8,"Zone4_H"
"Filellum.serpens","#00AD7F","H",8,"Zone4_H"
"Cruoria.pellita","#00AD7F","H",8,"Zone4_H"
"Lithothamnion.glaciale","#00AD7F","H",8,"Zone4_H"
"Scagelothamnion.pusillum","#00AD7F","H",8,"Zone4_H"
"Branchiostoma.lanceolatum","#C071DC","G",7,"Zone4_G"
"Pisione.remota","#C071DC","G",7,"Zone4_G"
"Melobesia.membranacea","#C071DC","G",7,"Zone4_G"
"Tanaissus.lilljeborgi","#C071DC","G",7,"Zone4_G"
"Spermothamnion.repens","#C071DC","G",7,"Zone4_G"
"Spio.filicornis","#C071DC","G",7,"Zone4_G"
"Corallina.officinalis","#C071DC","G",7,"Zone4_G"
"Plumaria.plumosa","#C071DC","G",7,"Zone4_G"
"Bathyporeia.guilliamsonia","#C071DC","G",7,"Zone4_G"
"Nephtys.longosetosa","#C071DC","G",7,"Zone4_G"
"Ophelia.borealis","#C071DC","G",7,"Zone4_G"
"Fabulina.fabula","#C071DC","G",7,"Zone4_G"
"Spiophanes.bombyx","#C071DC","G",7,"Zone4_G"
"Mediomastus.fragilis","#C071DC","G",7,"Zone4_G"
"Lomentaria.clavellosa","#C071DC","G",7,"Zone4_G"
"Dilsea.carnosa","#C071DC","G",7,"Zone4_G"
"Dasysiphonia.japonica","#C071DC","G",7,"Zone4_G"
"Laminaria.hyperborea","#C071DC","G",7,"Zone4_G"
"Asperococcus.bullosus","#C071DC","G",7,"Zone4_G"
"Aporrhais.pespelecani","#C071DC","G",7,"Zone4_G"
"Nephtys.assimilis","#C071DC","G",7,"Zone4_G"
"Lanice.conchilega","#C071DC","G",7,"Zone4_G"
"Phyllodoce.groenlandica","#C071DC","G",7,"Zone4_G"
"Eumida.sanguinea","#C071DC","G",7,"Zone4_G"
"Macoma.calcarea","#C071DC","G",7,"Zone4_G"
"Parexogone.hebes","#C071DC","G",7,"Zone4_G"
"Pholoe.inornata","#C071DC","G",7,"Zone4_G"
"Spisula.subtruncata","#C071DC","G",7,"Zone4_G"
"Heteromastus.filiformis","#7B8AE6","F",6,"Zone4_F"
"Cerastoderma.edule","#7B8AE6","F",6,"Zone4_F"
"Asterias.rubens","#7B8AE6","F",6,"Zone4_F"
"Harmothoe.imbricata","#7B8AE6","F",6,"Zone4_F"
"Polycirrus.medusa","#7B8AE6","F",6,"Zone4_F"
"Trochochaeta.multisetosa","#7B8AE6","F",6,"Zone4_F"
"Ampharete.baltica","#7B8AE6","F",6,"Zone4_F"
"Arctica.islandica","#7B8AE6","F",6,"Zone4_F"
"Abra.alba","#7B8AE6","F",6,"Zone4_F"
"Nephtys.ciliata","#7B8AE6","F",6,"Zone4_F"
"Ophiura.albida","#7B8AE6","F",6,"Zone4_F"
"Corbula.gibba","#7B8AE6","F",6,"Zone4_F"
"Parvicardium.pinnulatum","#7B8AE6","F",6,"Zone4_F"
"Aricidea.suecica","#7B8AE6","F",6,"Zone4_F"
"Nereimyra.punctata","#7B8AE6","F",6,"Zone4_F"
"Gastrosaccus.spinifer","#7B8AE6","F",6,"Zone4_F"
"Phyllodoce.mucosa","#7B8AE6","F",6,"Zone4_F"
"Lineus.ruber","#B28D00","E",5,"Zone4_E"
"Spio.goniocephala","#B28D00","E",5,"Zone4_E"
"Electra.pilosa","#B28D00","E",5,"Zone4_E"
"Aricidea.minuta","#B28D00","E",5,"Zone4_E"
"Dipolydora.quadrilobata","#B28D00","E",5,"Zone4_E"
"Callopora.lineata","#B28D00","E",5,"Zone4_E"
"Escharella.immersa","#B28D00","E",5,"Zone4_E"
"Phoxocephalus.holbolli","#B28D00","E",5,"Zone4_E"
"Crassicorophium.crassicor","#B28D00","E",5,"Zone4_E"
"Psammechinus.miliaris","#B28D00","E",5,"Zone4_E"
"Malacobdella.grossa","#B28D00","E",5,"Zone4_E"
"Astarte.borealis","#B28D00","E",5,"Zone4_E"
"Astarte.elliptica","#B28D00","E",5,"Zone4_E"
"Pholoe.assimilis","#B28D00","E",5,"Zone4_E"
"Laonome.kroyeri","#B28D00","E",5,"Zone4_E"
"Astarte.montagui","#B28D00","E",5,"Zone4_E"
"Dendrodoa.grossularia","#B28D00","E",5,"Zone4_E"
"Halcampa.duodecimcirrata","#B28D00","E",5,"Zone4_E"
"Mya.truncata","#B28D00","E",5,"Zone4_E"
"Pariambus.typicus","#B28D00","E",5,"Zone4_E"
"Sertularia.cupressina","#B28D00","E",5,"Zone4_E"
"Lysilla.loveni","#B28D00","E",5,"Zone4_E"
"Hiatella.arctica","#B28D00","E",5,"Zone4_E"
"Nephtys.pente","#B28D00","E",5,"Zone4_E"
"Musculus.niger","#B28D00","E",5,"Zone4_E"
"Pherusa.plumosa","#B28D00","E",5,"Zone4_E"
"Elachista.fucicola","#E16A86","D",4,"Zone4_D"
"Fucus.serratus","#E16A86","D",4,"Zone4_D"
"Vertebrata.fucoides","#E16A86","D",4,"Zone4_D"
"Dumontia.contorta","#E16A86","D",4,"Zone4_D"
"Chaetomorpha.linum","#E16A86","D",4,"Zone4_D"
"Cladophora.sericea","#E16A86","D",4,"Zone4_D"
"Dasya.baillouviana","#E16A86","D",4,"Zone4_D"
"Ulva.lactuca","#E16A86","D",4,"Zone4_D"
"Ectocarpus.Pylaiella","#E16A86","D",4,"Zone4_D"
"Chorda.filum","#E16A86","D",4,"Zone4_D"
"Dictyosiphon.foeniculaceus","#E16A86","D",4,"Zone4_D"
"Capitella.capitata","#E16A86","D",4,"Zone4_D"
"Tubificoides.benedii","#E16A86","D",4,"Zone4_D"
"Polydora.cornuta","#E16A86","D",4,"Zone4_D"
"Polysiphonia.elongata","#E16A86","D",4,"Zone4_D"
"Arenicola.marina","#E16A86","D",4,"Zone4_D"
"Nemalion.multifidum","#E16A86","D",4,"Zone4_D"
"Bittium.reticulatum","#E16A86","D",4,"Zone4_D"
"Fucus.vesiculosus.radicans","#E16A86","D",4,"Zone4_D"
"Ruppia.maritima","#E16A86","D",4,"Zone4_D"
"Ruppia.cirrhosa","#E16A86","D",4,"Zone4_D"
"Alitta.succinea","#E16A86","D",4,"Zone4_D"
"Mesogloia.vermiculata","#E16A86","D",4,"Zone4_D"
"Scytosiphon.lomentaria","#E16A86","D",4,"Zone4_D"
"Zostera.marina","#E16A86","D",4,"Zone4_D"
"Tubificoides.pseudogaster","#E16A86","D",4,"Zone4_D"
"Ophelia.rathkei","#E16A86","D",4,"Zone4_D"
"Fabricia.stellaris","#E16A86","D",4,"Zone4_D"
"Platynereis.dumerilii","#E16A86","D",4,"Zone4_D"
"Scrobicularia.plana","#E16A86","D",4,"Zone4_D"
"Ulva.prolifera","#00ABB2","C",3,"Zone4_C"
"Eleocharis.uniglumis","#00ABB2","C",3,"Zone4_C"
"Triglochin.maritima","#00ABB2","C",3,"Zone4_C"
"Ulva.linza","#00ABB2","C",3,"Zone4_C"
"Schoenoplectus.lacustris","#00ABB2","C",3,"Zone4_C"
"Ascophyllum.nodosum","#00ABB2","C",3,"Zone4_C"
"Lemna.minor","#00ABB2","C",3,"Zone4_C"
"Laonice.bahusiensis","#00ABB2","C",3,"Zone4_C"
"Paramphinome.jeffreysii","#00ABB2","C",3,"Zone4_C"
"Molgula.manhattensis","#00ABB2","C",3,"Zone4_C"
"Clytia.hemisphaerica","#00ABB2","C",3,"Zone4_C"
"Metridium.senile","#00ABB2","C",3,"Zone4_C"
"Polycirrus.plumosus","#00ABB2","C",3,"Zone4_C"
"Hermania.scabra","#00ABB2","C",3,"Zone4_C"
"Upogebia.deltaura","#00ABB2","C",3,"Zone4_C"
"Microphthalmus.sczelkowii","#00ABB2","C",3,"Zone4_C"
"Philine.quadripartita","#00ABB2","C",3,"Zone4_C"
"Musculus.discors","#00ABB2","C",3,"Zone4_C"
"Pusillina.inconspicua","#00ABB2","C",3,"Zone4_C"
"Bathyporeia.pelagica","#00ABB2","C",3,"Zone4_C"
"Gammarellus.homari","#00ABB2","C",3,"Zone4_C"
"Phyllophora.crispa","#829C00","B",2,"Zone4_B"
"Bonnemaisonia.asparagoides","#829C00","B",2,"Zone4_B"
"Ptilota.gunneri","#829C00","B",2,"Zone4_B"
"Rhodophyllis.divaricata","#829C00","B",2,"Zone4_B"
"Apoglossum.ruscifolium","#829C00","B",2,"Zone4_B"
"Heterosiphonia.plumosa","#829C00","B",2,"Zone4_B"
"Spirorbis.corallinae","#DE63B9","A",1,"Zone4_A"
"Halisarca.dujardinii","#DE63B9","A",1,"Zone4_A"
"Monocorophium.insidiosum","#DE63B9","A",1,"Zone4_A"
"Dictyosiphon.chordaria","#DE63B9","A",1,"Zone4_A"
"Spongonema.tomentosum","#DE63B9","A",1,"Zone4_A"
"Apherusa.bispinosa","#DE63B9","A",1,"Zone4_A"
"Halosiphon.tomentosus","#DE63B9","A",1,"Zone4_A"
"Spongomorpha.aeruginosa","#DE63B9","A",1,"Zone4_A"
"Callithamnion.tetragonum","#DE63B9","A",1,"Zone4_A"
"Sargassum.muticum","#DE63B9","A",1,"Zone4_A"
"Halidrys.siliquosa","#DE63B9","A",1,"Zone4_A"
"Spermatochnus.paradoxus","#DE63B9","A",1,"Zone4_A"
"Chordaria.flagelliformis","#DE63B9","A",1,"Zone4_A"
"Cladophora.rupestris","#DE63B9","A",1,"Zone4_A"
"Modiolus.modiolus","#DE63B9","A",1,"Zone4_A"
"Paraonis.fulgens","#DE63B9","A",1,"Zone4_A"
