"species","colour","cluster","cluster_int","cluster_name"
"Arctica.islandica","#DE63B9","C",3,"Zone4_C"
"Trochochaeta.multisetosa","#DE63B9","C",3,"Zone4_C"
"Kurtiella.bidentata","#DE63B9","C",3,"Zone4_C"
"Phaxas.pellucidus","#DE63B9","C",3,"Zone4_C"
"Abra.alba","#DE63B9","C",3,"Zone4_C"
"Nephtys.ciliata","#DE63B9","C",3,"Zone4_C"
"Ophiura.albida","#DE63B9","C",3,"Zone4_C"
"Corbula.gibba","#DE63B9","C",3,"Zone4_C"
"Parexogone.hebes","#DE63B9","C",3,"Zone4_C"
"Spio.arndti","#DE63B9","C",3,"Zone4_C"
"Aricidea.cerrutii","#829C00","B",2,"Zone4_B"
"Priapulus.caudatus","#829C00","B",2,"Zone4_B"
"Ampharete.acutifrons","#829C00","B",2,"Zone4_B"
"Bylgides.sarsi","#829C00","B",2,"Zone4_B"
"Halicryptus.spinulosus","#829C00","B",2,"Zone4_B"
"Pontoporeia.femorata","#829C00","B",2,"Zone4_B"
"Diastylis.rathkei","#829C00","B",2,"Zone4_B"
"Limecola.balthica","#829C00","B",2,"Zone4_B"
"Opercularella.lacerata","#829C00","B",2,"Zone4_B"
"Lagis.koreni","#829C00","B",2,"Zone4_B"
"Astarte.borealis","#829C00","B",2,"Zone4_B"
"Astarte.elliptica","#829C00","B",2,"Zone4_B"
"Eleocharis.uniglumis","#7B8AE6","A",1,"Zone4_A"
"Juncus.gerardii","#7B8AE6","A",1,"Zone4_A"
"Triglochin.maritima","#7B8AE6","A",1,"Zone4_A"
"Schoenoplectus.lacustris","#7B8AE6","A",1,"Zone4_A"
"Ascophyllum.nodosum","#7B8AE6","A",1,"Zone4_A"
"Bolboschoenus.maritimus","#7B8AE6","A",1,"Zone4_A"
"Lemna.minor","#7B8AE6","A",1,"Zone4_A"
"Metridium.senile","#7B8AE6","A",1,"Zone4_A"
"Molgula.manhattensis","#7B8AE6","A",1,"Zone4_A"
"Clytia.hemisphaerica","#7B8AE6","A",1,"Zone4_A"
"Gammarellus.homari","#7B8AE6","A",1,"Zone4_A"
"Laonice.bahusiensis","#7B8AE6","A",1,"Zone4_A"
"Paramphinome.jeffreysii","#7B8AE6","A",1,"Zone4_A"
"Hermania.scabra","#7B8AE6","A",1,"Zone4_A"
"Philine.quadripartita","#7B8AE6","A",1,"Zone4_A"
"Alkmaria.romijni","#7B8AE6","A",1,"Zone4_A"
"Microphthalmus.sczelkowii","#7B8AE6","A",1,"Zone4_A"
"Apoglossum.ruscifolium","#7B8AE6","A",1,"Zone4_A"
"Bathyporeia.pelagica","#7B8AE6","A",1,"Zone4_A"
