"species","colour","cluster","cluster_int"
"Sphaceloderma.caespitulum","#DE63B9","H",8
"Colaconema.nemalionis","#DE63B9","H",8
"Rhodochorton.purpureum","#DE63B9","H",8
"Polycirrus.medusa","#DE63B9","H",8
"Tubulanus.polymorphus","#DE63B9","H",8
"Echinocyamus.pusillus","#DE63B9","H",8
"Eucratea.loricata","#DE63B9","H",8
"Filellum.serpens","#DE63B9","H",8
"Poecilochaetus.serpens","#DE63B9","H",8
"Thracia.phaseolina","#DE63B9","H",8
"Perioculodes.longimanus","#DE63B9","H",8
"Echinocardium.cordatum","#DE63B9","H",8
"Tellimya.ferruginosa","#DE63B9","H",8
"Ampelisca.brevicornis","#DE63B9","H",8
"Chamelea.gallina","#DE63B9","H",8
"Gattyana.cirrhosa","#DE63B9","H",8
"Cruoria.pellita","#DE63B9","H",8
"Lithothamnion.glaciale","#DE63B9","H",8
"Scagelothamnion.pusillum","#DE63B9","H",8
"Plagiospora.gracilis","#DE63B9","H",8
"Rubrointrusa.membranacea","#DE63B9","H",8
"Peyssonnelia.dubyi","#DE63B9","H",8
"Colaconema.daviesii","#DE63B9","H",8
"Colaconema.pectinatum","#DE63B9","H",8
"Modiolus.modiolus","#00ABB2","G",7
"Paraonis.fulgens","#00ABB2","G",7
"Spio.armata","#00ABB2","G",7
"Branchiostoma.lanceolatum","#00ABB2","G",7
"Pisione.remota","#00ABB2","G",7
"Melobesia.membranacea","#00ABB2","G",7
"Tanaissus.lilljeborgi","#00ABB2","G",7
"Halidrys.siliquosa","#00ABB2","G",7
"Lomentaria.clavellosa","#00ABB2","G",7
"Dasysiphonia.japonica","#00ABB2","G",7
"Laminaria.hyperborea","#00ABB2","G",7
"Bathyporeia.guilliamsonia","#00ABB2","G",7
"Fabulina.fabula","#00ABB2","G",7
"Spiophanes.bombyx","#00ABB2","G",7
"Lamprops.fasciatus","#00ABB2","G",7
"Nephtys.longosetosa","#00ABB2","G",7
"Ophelia.borealis","#00ABB2","G",7
"Spermothamnion.repens","#00ABB2","G",7
"Spio.filicornis","#00ABB2","G",7
"Vertebrata.byssoides","#00ABB2","G",7
"Corallina.officinalis","#00ABB2","G",7
"Bonnemaisonia.hamifera","#00ABB2","G",7
"Plumaria.plumosa","#00ABB2","G",7
"Phoxocephalus.holbolli","#00ABB2","G",7
"Callopora.lineata","#00ABB2","G",7
"Escharella.immersa","#00ABB2","G",7
"Spirorbis.corallinae","#00ABB2","G",7
"Crisia.eburnea","#00ABB2","G",7
"Halisarca.dujardinii","#00ABB2","G",7
"Pholoe.inornata","#00ABB2","G",7
"Spisula.subtruncata","#00ABB2","G",7
"Lanice.conchilega","#00ABB2","G",7
"Phyllodoce.groenlandica","#00ABB2","G",7
"Desmarestia.aculeata","#00ABB2","G",7
"Eumida.sanguinea","#00ABB2","G",7
"Macoma.calcarea","#00ABB2","G",7
"Aporrhais.pespelecani","#00ABB2","G",7
"Philine.aperta","#00ABB2","G",7
"Mediomastus.fragilis","#00ABB2","G",7
"Nephtys.assimilis","#00ABB2","G",7
"Aricidea.cerrutii","#20A73C","F",6
"Priapulus.caudatus","#20A73C","F",6
"Ampharete.acutifrons","#20A73C","F",6
"Bylgides.sarsi","#20A73C","F",6
"Halicryptus.spinulosus","#20A73C","F",6
"Pontoporeia.femorata","#20A73C","F",6
"Diastylis.rathkei","#20A73C","F",6
"Limecola.balthica","#20A73C","F",6
"Opercularella.lacerata","#20A73C","F",6
"Lagis.koreni","#20A73C","F",6
"Astarte.borealis","#20A73C","F",6
"Astarte.elliptica","#20A73C","F",6
"Dendrodoa.grossularia","#7B8AE6","E",5
"Malacobdella.grossa","#7B8AE6","E",5
"Pholoe.assimilis","#7B8AE6","E",5
"Flustra.foliacea","#7B8AE6","E",5
"Astarte.montagui","#7B8AE6","E",5
"Laonome.kroyeri","#7B8AE6","E",5
"Exogone.naidina","#7B8AE6","E",5
"Onoba.semicostata","#7B8AE6","E",5
"Psammechinus.miliaris","#7B8AE6","E",5
"Ampelisca.macrocephala","#7B8AE6","E",5
"Crenella.decussata","#7B8AE6","E",5
"Apistobranchus.tullbergi","#7B8AE6","E",5
"Artacama.proboscidea","#7B8AE6","E",5
"Lysilla.loveni","#7B8AE6","E",5
"Musculus.niger","#7B8AE6","E",5
"Nephtys.pente","#7B8AE6","E",5
"Protomedeia.fasciata","#7B8AE6","E",5
"Sertularia.cupressina","#7B8AE6","E",5
"Mya.truncata","#7B8AE6","E",5
"Hiatella.arctica","#7B8AE6","E",5
"Nereimyra.punctata","#7B8AE6","E",5
"Pherusa.plumosa","#7B8AE6","E",5
"Halcampa.duodecimcirrata","#7B8AE6","E",5
"Farrella.repens","#7B8AE6","E",5
"Pariambus.typicus","#7B8AE6","E",5
"Aricidea.suecica","#B28D00","D",4
"Phyllodoce.mucosa","#B28D00","D",4
"Gastrosaccus.spinifer","#B28D00","D",4
"Harmothoe.imbricata","#B28D00","D",4
"Asterias.rubens","#B28D00","D",4
"Parvicardium.pinnulatum","#B28D00","D",4
"Crassicorophium.crassicor","#B28D00","D",4
"Lineus.ruber","#B28D00","D",4
"Dipolydora.quadrilobata","#B28D00","D",4
"Neoamphitrite.figulus","#B28D00","D",4
"Electra.pilosa","#B28D00","D",4
"Aricidea.minuta","#B28D00","D",4
"Spio.goniocephala","#B28D00","D",4
"Heteromastus.filiformis","#B28D00","D",4
"Ampharete.baltica","#B28D00","D",4
"Scoloplos.armiger","#B28D00","D",4
"Gammarus.tigrinus","#B28D00","D",4
"Terebellides.stroemii","#B28D00","D",4
"Arctica.islandica","#B28D00","D",4
"Trochochaeta.multisetosa","#B28D00","D",4
"Kurtiella.bidentata","#B28D00","D",4
"Phaxas.pellucidus","#B28D00","D",4
"Abra.alba","#B28D00","D",4
"Nephtys.ciliata","#B28D00","D",4
"Ophiura.albida","#B28D00","D",4
"Corbula.gibba","#B28D00","D",4
"Parexogone.hebes","#B28D00","D",4
"Spio.arndti","#B28D00","D",4
"Ulva.prolifera","#D17B44","C",3
"Ericthonius.brasiliensis","#D17B44","C",3
"Fucus.vesiculosus.radicans","#D17B44","C",3
"Ruppia.maritima","#D17B44","C",3
"Baltidrilus.costatus","#D17B44","C",3
"Scrobicularia.plana","#D17B44","C",3
"Platynereis.dumerilii","#D17B44","C",3
"Zannichellia.palustris","#D17B44","C",3
"Spermatochnus.paradoxus","#D17B44","C",3
"Chordaria.flagelliformis","#D17B44","C",3
"Dictyosiphon.chordaria","#D17B44","C",3
"Spongonema.tomentosum","#D17B44","C",3
"Pusillina.inconspicua","#D17B44","C",3
"Monocorophium.insidiosum","#D17B44","C",3
"Apherusa.bispinosa","#D17B44","C",3
"Halosiphon.tomentosus","#D17B44","C",3
"Spongomorpha.aeruginosa","#D17B44","C",3
"Cerastoderma.edule","#D17B44","C",3
"Ceramium.tenuicorne","#D17B44","C",3
"Ectocarpus.Pylaiella","#D17B44","C",3
"Mesogloia.vermiculata","#D17B44","C",3
"Ruppia.cirrhosa","#D17B44","C",3
"Scytosiphon.lomentaria","#D17B44","C",3
"Chorda.filum","#D17B44","C",3
"Dictyosiphon.foeniculaceus","#D17B44","C",3
"Bittium.reticulatum","#D17B44","C",3
"Nemalion.multifidum","#D17B44","C",3
"Capitella.capitata","#D17B44","C",3
"Polydora.cornuta","#D17B44","C",3
"Polysiphonia.elongata","#D17B44","C",3
"Cladophora.sericea","#D17B44","C",3
"Dumontia.contorta","#D17B44","C",3
"Chaetomorpha.linum","#D17B44","C",3
"Zostera.marina","#D17B44","C",3
"Mya.arenaria","#D17B44","C",3
"Mytilus","#D17B44","C",3
"Arenicola.marina","#D17B44","C",3
"Tubificoides.benedii","#D17B44","C",3
"Peringia.ulvae","#D17B44","C",3
"Pygospio.elegans","#D17B44","C",3
"Ophelia.rathkei","#D17B44","C",3
"Ampithoe.rubricata","#D17B44","C",3
"Alitta.succinea","#D17B44","C",3
"Fabricia.stellaris","#D17B44","C",3
"Ceramium.diaphanum","#D17B44","C",3
"Streblospio.shrubsolii","#D17B44","C",3
"Tubificoides.pseudogaster","#D17B44","C",3
"Phyllophora.crispa","#829C00","B",2
"Ascidiella.aspersa","#829C00","B",2
"Erythrodermis.traillii","#829C00","B",2
"Upogebia.deltaura","#829C00","B",2
"Bonnemaisonia.asparagoides","#829C00","B",2
"Rhodophyllis.divaricata","#829C00","B",2
"Callithamnion.tetragonum","#829C00","B",2
"Sargassum.muticum","#829C00","B",2
"Pterothamnion.plumula","#829C00","B",2
"Derbesia.marina","#829C00","B",2
"Ptilota.gunneri","#829C00","B",2
"Asperococcus.bullosus","#829C00","B",2
"Dilsea.carnosa","#829C00","B",2
"Heterosiphonia.plumosa","#829C00","B",2
"Eleocharis.uniglumis","#C071DC","A",1
"Juncus.gerardii","#C071DC","A",1
"Triglochin.maritima","#C071DC","A",1
"Ulva.linza","#C071DC","A",1
"Schoenoplectus.lacustris","#C071DC","A",1
"Ascophyllum.nodosum","#C071DC","A",1
"Lemna.minor","#C071DC","A",1
"Metridium.senile","#C071DC","A",1
"Molgula.manhattensis","#C071DC","A",1
"Clytia.hemisphaerica","#C071DC","A",1
"Gammarellus.homari","#C071DC","A",1
"Laonice.bahusiensis","#C071DC","A",1
"Paramphinome.jeffreysii","#C071DC","A",1
"Hermania.scabra","#C071DC","A",1
"Philine.quadripartita","#C071DC","A",1
"Alkmaria.romijni","#C071DC","A",1
"Microphthalmus.sczelkowii","#C071DC","A",1
"Musculus.discors","#C071DC","A",1
"Apoglossum.ruscifolium","#C071DC","A",1
"Bathyporeia.pelagica","#C071DC","A",1
